,med,med,med,med,med,med,med,med,med,med,med,med,med,params,params,params,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,meta,meds,ws,ts
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,W1,W2,N,episode_n,beta,k,endOnStratConverge,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,coop_freq,payoff_mean,payoff_var,heterogeneity,k_max,rewire_n,stop_n,timestamp,,,
57,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,19.466,260.237,94.024,77,165350,999999,jul-23-2021_0138,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.03)","(-1.0, 2.0)"
58,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524,16.11,266.57,112.348,61,158618,999999,jul-23-2021_0138,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.1)","(-1.0, 2.0)"
59,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,18.94,245.024,90.968,60,83271,999999,jul-23-2021_0139,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.5)","(-1.0, 2.0)"
60,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.772,149,83546,355000,jul-23-2021_0139,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.0)","(-1.0, 2.0)"
61,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.14,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,313.188,313.188,101,66197,565000,jul-23-2021_0139,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.01)","(-1.0, 2.0)"
62,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,322.44,322.44,116,41624,275000,jul-23-2021_0139,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.03)","(-1.0, 2.0)"
63,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,116.984,116.984,94,88939,980000,jul-23-2021_0140,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.1)","(-1.0, 2.0)"
64,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.73,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,218.044,218.044,86,52594,715000,jul-23-2021_0140,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.5)","(-1.0, 2.0)"
65,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,240.172,240.172,94,12710,175000,jul-23-2021_0140,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.0)","(-1.0, 2.0)"
66,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.83,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,221.832,221.832,94,16302,250000,jul-23-2021_0140,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.01)","(-1.0, 2.0)"
67,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.85,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,348.708,348.708,140,20061,150000,jul-23-2021_0140,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.03)","(-1.0, 2.0)"
68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.994,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,203.376,203.376,94,14345,360000,jul-23-2021_0140,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.1)","(-1.0, 2.0)"
69,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.424,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,234.808,234.808,93,21152,375000,jul-23-2021_0140,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.5)","(-1.0, 2.0)"
70,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,28.866,641.4,923.516,135,8344,999999,jul-23-2021_0141,"('NO_MED', 'GOOD_MED_X')","(inf, 0.0)","(-1.0, 2.0)"
71,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.628,0.0,0.0,0.0,0.0,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,29.454,907.788,1044.38,133,9036,999999,jul-23-2021_0141,"('NO_MED', 'GOOD_MED_X')","(inf, 0.01)","(-1.0, 2.0)"
72,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.874,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474,29.474,908.809,1026.228,110,9196,999999,jul-23-2021_0142,"('NO_MED', 'GOOD_MED_X')","(inf, 0.03)","(-1.0, 2.0)"
73,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.1,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506,29.422,776.048,895.548,107,8390,999999,jul-23-2021_0142,"('NO_MED', 'GOOD_MED_X')","(inf, 0.1)","(-1.0, 2.0)"
74,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,29.48,772.89,870.508,88,8570,999999,jul-23-2021_0142,"('NO_MED', 'GOOD_MED_X')","(inf, 0.5)","(-1.0, 2.0)"
75,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.484,114,31648,125000,jul-23-2021_0142,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.0)","(-1.0, 2.0)"
76,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.728,0.0,0.0,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.852,127,47075,210000,jul-23-2021_0142,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.01)","(-1.0, 2.0)"
77,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.004,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,10.336,238.011,183.688,76,197860,999999,jul-23-2021_0143,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.03)","(-1.0, 2.0)"
78,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474,14.47,284.509,116.712,65,180448,999999,jul-23-2021_0143,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.1)","(-1.0, 2.0)"
79,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,8.35,247.548,164.704,77,138547,999999,jul-23-2021_0144,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.5)","(-1.0, 2.0)"
80,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.224,134,36199,135000,jul-23-2021_0144,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.0)","(-1.0, 2.0)"
81,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.032,0.0,0.0,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,13.024,297.403,175.584,82,207569,999999,jul-23-2021_0144,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.01)","(-1.0, 2.0)"
82,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.004,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,25.952,180.558,103.636,77,160981,999999,jul-23-2021_0145,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.03)","(-1.0, 2.0)"
83,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718,21.63,263.149,98.92,62,168726,999999,jul-23-2021_0145,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.1)","(-1.0, 2.0)"
84,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.624,131,63865,300000,jul-23-2021_0146,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.5)","(-1.0, 2.0)"
85,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.392,158,85068,445000,jul-23-2021_0146,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.0)","(-1.0, 2.0)"
86,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.196,0.0,0.0,0.0,0.0,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,29.996,333.636,333.4,106,69415,999999,jul-23-2021_0146,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.01)","(-1.0, 2.0)"
87,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.308,0.0,0.0,0.0,0.0,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,247.972,247.972,145,39877,410000,jul-23-2021_0146,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.03)","(-1.0, 2.0)"
88,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.14,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,24.59,236.338,131.16,71,180500,999999,jul-23-2021_0147,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.1)","(-1.0, 2.0)"
89,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,148.888,148.888,76,48608,570000,jul-23-2021_0147,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.5)","(-1.0, 2.0)"
90,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.724,148,85597,500000,jul-23-2021_0147,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.0)","(-1.0, 2.0)"
91,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.564,0.0,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,478.176,478.176,135,34767,325000,jul-23-2021_0148,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.01)","(-1.0, 2.0)"
92,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.41,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,354.34,354.34,115,35492,280000,jul-23-2021_0148,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.03)","(-1.0, 2.0)"
93,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.556,0.0,0.0,0.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,233.252,233.252,105,28178,350000,jul-23-2021_0148,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.1)","(-1.0, 2.0)"
94,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.358,0.0,0.0,0.0,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,239.104,239.104,88,24493,295000,jul-23-2021_0148,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.5)","(-1.0, 2.0)"
95,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564,29.106,521.907,714.916,127,7103,999999,jul-23-2021_0148,"('NO_MED', 'GOOD_MED_X')","(inf, 0.0)","(-1.0, 2.0)"
96,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.866,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,29.462,872.369,992.076,127,8789,999999,jul-23-2021_0149,"('NO_MED', 'GOOD_MED_X')","(inf, 0.01)","(-1.0, 2.0)"
97,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.898,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,29.506,739.61,834.68,95,8052,999999,jul-23-2021_0149,"('NO_MED', 'GOOD_MED_X')","(inf, 0.03)","(-1.0, 2.0)"
98,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.044,0.0,0.0,0.0,0.0,0.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,29.504,811.07,912.788,105,8519,999999,jul-23-2021_0149,"('NO_MED', 'GOOD_MED_X')","(inf, 0.1)","(-1.0, 2.0)"
99,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,29.424,640.196,739.368,86,7705,999999,jul-23-2021_0150,"('NO_MED', 'GOOD_MED_X')","(inf, 0.5)","(-1.0, 2.0)"
100,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.076,113,33484,150000,jul-23-2021_0150,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.0)","(-1.0, 2.0)"
101,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.704,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.52,142,37238,185000,jul-23-2021_0150,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.01)","(-1.0, 2.0)"
102,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,7.992,214.544,143.944,69,206498,999999,jul-23-2021_0150,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.03)","(-1.0, 2.0)"
103,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,14.35,297.056,132.748,73,188166,999999,jul-23-2021_0151,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.1)","(-1.0, 2.0)"
104,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,16.148,293.522,122.412,65,126248,999999,jul-23-2021_0151,"('NO_MED', 'GOOD_MED_X')","(0.5, 0.5)","(-1.0, 2.0)"
105,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.216,140,50060,210000,jul-23-2021_0151,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.0)","(-1.0, 2.0)"
106,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.08,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,9.87,272.593,217.92,88,208504,999999,jul-23-2021_0152,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.01)","(-1.0, 2.0)"
107,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.004,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,29.996,88.132,87.896,61,131250,999999,jul-23-2021_0152,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.03)","(-1.0, 2.0)"
108,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774,23.454,220.116,91.584,64,127994,999999,jul-23-2021_0153,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.1)","(-1.0, 2.0)"
109,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,13.376,280.107,132.412,76,115617,999999,jul-23-2021_0153,"('NO_MED', 'GOOD_MED_X')","(1.0, 0.5)","(-1.0, 2.0)"
110,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.848,146,63436,480000,jul-23-2021_0153,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.0)","(-1.0, 2.0)"
111,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.056,0.0,0.0,0.0,0.0,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,251.008,251.008,130,76407,760000,jul-23-2021_0154,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.01)","(-1.0, 2.0)"
112,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.648,0.0,0.0,0.0,0.0,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,377.948,377.948,118,30572,235000,jul-23-2021_0154,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.03)","(-1.0, 2.0)"
113,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.584,0.0,0.0,0.0,0.0,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,157.708,157.708,83,18938,335000,jul-23-2021_0154,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.1)","(-1.0, 2.0)"
114,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.166,0.0,0.0,0.0,0.0,0.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,156.364,156.364,111,31362,465000,jul-23-2021_0154,"('NO_MED', 'GOOD_MED_X')","(2.0, 0.5)","(-1.0, 2.0)"
115,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.496,155,90086,385000,jul-23-2021_0154,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.0)","(-1.0, 2.0)"
116,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.552,0.0,0.0,0.0,0.0,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,406.928,406.928,128,29251,315000,jul-23-2021_0154,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.01)","(-1.0, 2.0)"
117,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.674,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,259.464,259.464,116,16142,150000,jul-23-2021_0155,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.03)","(-1.0, 2.0)"
118,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.786,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,211.42,211.42,85,14416,270000,jul-23-2021_0155,"('NO_MED', 'GOOD_MED_X')","(3.0, 0.1)","(-1.0, 2.0)"
